"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"Jefferson County","WA",,1116,1672,0.0041,0.004,0.0373,15247
2020-01-31,"Pine County","MN",,1117,1391,-0.0058,0.0134,0.0315,10313
2020-01-31,"Iroquois County","IL",,1118,1211,-0.0132,-0.0224,-0.0271,1510
2020-01-31,"Caddo County","OK",,1119,799,0.0049,0.0431,0.0191,8852
2020-01-31,"Alpena County","MI","Alpena",1120,854,-0.0009,0.0025,-0.0101,1688
2020-01-31,"Grant County","NM","Silver City",1121,885,0.0256,0.0439,0.0707,6535
2020-01-31,"Giles County","TN",,1122,1125,0.019,0.0592,0.0713,11165
2020-01-31,"Sunflower County","MS","Indianola",1123,808,-0.0002,0.0039,-0.0015,7289
2020-01-31,"Copiah County","MS","Jackson",1124,805,0.0035,0.0198,-0.0452,8358
2020-01-31,"Pickens County","GA","Atlanta-Sandy Springs-Roswell",1125,1342,-0.0067,-0.013,0.0232,15908
2020-01-31,"Randolph County","WV","Elkins",1126,854,0.0001,0.0093,-0.0302,11530
2020-01-31,"San Miguel County","NM","Las Vegas",1127,1134,-0.0209,-0.0044,0.0231,1479
2020-01-31,"Harlan County","KY",,1128,805,-0.0048,-0.0206,0.0299,8334
2020-01-31,"Wythe County","VA",,1129,1105,0.0227,0.0086,0.0326,10301
2020-01-31,"Jackson County","WV",,1130,833,0.0034,-0.0064,-0.0079,8961
2020-01-31,"McPherson County","KS","McPherson",1131,935,0.0121,0.0003,-0.0149,11124
2020-01-31,"Sheridan County","WY","Sheridan",1132,1073,-0.0192,-0.0228,0.0605,14401
2020-01-31,"Fayette County","OH","Washington Court House",1133,936,-0.0071,-0.0026,0.004,10995
2020-01-31,"Union County","SC","Spartanburg",1134,1124,0.0077,0.0092,0.0933,2079
2020-01-31,"Orange County","VT","Claremont-Lebanon",1135,1438,-0.0047,-0.0263,-0.0141,1601
2020-01-31,"Tate County","MS","Memphis",1136,969,-0.0137,-0.0186,-0.017,7793
2020-01-31,"Carroll County","OH","Canton-Massillon",1137,904,-0.0109,-0.0099,0.0403,9597
2020-01-31,"Ripley County","IN",,1138,906,-0.0129,-0.0394,0.0005,13673
2020-01-31,"Haralson County","GA","Atlanta-Sandy Springs-Roswell",1139,1204,0.0064,0.0282,0.0746,9224
2020-01-31,"Lake County","MT",,1140,1050,-0.0119,-0.0363,-0.0989,12432
2020-01-31,"Van Wert County","OH","Van Wert",1141,947,-0.0081,0.0082,0.0436,7969
2020-01-31,"Lincoln County","WI","Merrill",1142,975,0.0134,0.0603,0.04,1370
2020-01-31,"Perry County","KY",,1143,790,0.0207,-0.0003,-0.0085,2685
2020-01-31,"Mason County","MI","Ludington",1144,884,-0.0033,0.0417,-0.0439,1840
2020-01-31,"Bell County","KY","Middlesborough",1145,839,0.0067,-0.0217,0.0016,4408
2020-01-31,"Jones County","GA","Macon-Bibb County",1146,1116,-0.0074,0.0104,0.0332,8663
2020-01-31,"Meade County","KY","Elizabethtown-Fort Knox",1147,865,0.0047,-0.0004,-0.0009,1982
2020-01-31,"Cass County","MN","Brainerd",1148,1252,0.0057,0.0401,0.0703,12714
2020-01-31,"Jennings County","IN","North Vernon",1149,924,0.0024,-0.0219,0.0225,8755
2020-01-31,"Carroll County","TN",,1150,921,0.0227,0.0575,0.0435,9897
2020-01-31,"Ellis County","KS","Hays",1151,880,0.0056,0.0208,-0.0428,10931
2020-01-31,"Boyle County","KY","Danville",1152,946,0.0051,0.0136,0.0083,5856
2020-01-31,"Gilmer County","GA",,1153,1310,0.017,0.0023,0.0503,19653
2020-01-31,"Scott County","MS",,1154,897,0.0175,0.0046,-0.0392,6600
2020-01-31,"Washington County","IN","Louisville/Jefferson County",1155,973,0.0009,-0.024,0.0248,9057
2020-01-31,"Saint Francis County","AR","Forrest City",1156,707,-0.0101,-0.0284,-0.0349,6083
2020-01-31,"Marion County","TN","Chattanooga",1157,1072,0.0014,-0.0017,0.0185,10105
2020-01-31,"Henry County","OH",,1158,956,-0.0048,-0.0151,0.0177,10319
2020-01-31,"Mineral County","WV","Cumberland",1159,898,0.0089,0.0272,0.0054,11893
2020-01-31,"Park County","WY",,1160,1070,0.0033,0.0134,-0.0139,12860
2020-01-31,"Glenn County","CA",,1161,1835,-0.0018,0.0097,0.0911,7727
2020-01-31,"Madison County","GA","Athens-Clarke County",1162,1265,0.0244,0.0205,0.0402,9902
2020-01-31,"Palo Pinto County","TX","Mineral Wells",1163,1147,-0.0095,-0.0217,-0.0239,11394
2020-01-31,"Powhatan County","VA","Richmond",1164,1518,-0.0025,0.0046,0.0287,12387
2020-01-31,"Dinwiddie County","VA","Richmond",1165,1237,0.0005,-0.0117,0.0302,9831
2020-01-31,"Morehouse Parish","LA","Bastrop",1166,922,0.0083,-0.0332,-0.1014,7735
2020-01-31,"Decatur County","GA","Bainbridge",1167,1094,0.0043,-0.0151,0.0978,9670
2020-01-31,"Door County","WI",,1168,942,-0.0131,-0.0033,0.0037,4963
2020-01-31,"Henderson County","TN",,1169,972,0.0152,0.0469,0.1065,9128
2020-01-31,"Hardee County","FL","Wauchula",1170,1369,0.0255,0.0173,-0.0103,5584
2020-01-31,"Carter County","KY",,1171,815,-0.0218,-0.0216,-0.0642,5463
2020-01-31,"Peach County","GA","Warner Robins",1172,1101,-0.0002,-0.0112,0.0698,9373
2020-01-31,"Garvin County","OK",,1173,775,-0.0007,0.0028,-0.0014,9069
2020-01-31,"Morton County","ND","Bismarck",1174,1086,-0.0078,-0.0217,-0.1296,1457
2020-01-31,"Custer County","OK","Weatherford",1175,771,-0.0041,-0.0244,-0.113,8273
2020-01-31,"Barbour County","AL","Eufaula",1176,891,-0.0174,0.0088,-0.0101,6154
2020-01-31,"Carroll County","AR",,1177,874,-0.0128,-0.015,-0.0365,12091
2020-01-31,"Cherokee County","NC",,1178,1174,-0.0092,0.0057,0.0228,17807
2020-01-31,"Mason County","WV","Point Pleasant",1179,826,0.0142,0.015,-0.0061,9919
2020-01-31,"Hardeman County","TN",,1180,897,0.0058,0.0108,0.0184,8174
2020-01-31,"Orleans County","VT",,1181,1357,0.013,-0.0273,0.0283,2650
2020-01-31,"Codington County","SD","Watertown",1182,992,0.0072,-0.0145,-0.0102,10257
2020-01-31,"Toombs County","GA","Vidalia",1183,991,-0.0002,-0.011,0.0148,8584
2020-01-31,"Upson County","GA","Thomaston",1184,999,-0.0115,-0.0067,0.0804,9685
2020-01-31,"White County","GA",,1185,1362,-0.0032,0.0349,0.0573,12011
2020-01-31,"Baker County","FL","Jacksonville",1186,1356,-0.0002,0.0093,0.0462,6224
2020-01-31,"Lewis County","NY",,1187,1409,-0.0139,-0.0109,0.011,10601
2020-01-31,"Elmore County","ID","Mountain Home",1188,1021,0.014,-0.0162,0.0185,9686
2020-01-31,"Edgefield County","SC","Augusta-Richmond County",1189,1183,0.0227,0.0042,0.0526,6539
2020-01-31,"Anson County","NC",,1190,988,0.0188,0.0239,0.078,7276
2020-01-31,"Clay County","IN","Terre Haute",1191,896,0.0015,-0.0089,0.0281,9868
2020-01-31,"Mingo County","WV",,1192,748,0.0095,0.0133,-0.054,6015
2020-01-31,"Logan County","KY",,1193,861,-0.0089,0.002,0.0212,9283
2020-01-31,"Geneva County","AL","Dothan",1194,894,0.0151,0.0381,0.0346,10293
2020-01-31,"Juneau County","WI",,1195,938,-0.013,0.0175,0.0158,2190
2020-01-31,"Grimes County","TX",,1196,1379,0.0118,-0.0021,0.0132,5475
2020-01-31,"Oceana County","MI",,1197,924,0.0033,-0.002,-0.0126,1888
2020-01-31,"Montgomery County","KY","Mount Sterling",1198,922,0.0048,-0.013,0.0299,4598
2020-01-31,"Somerset County","MD","Salisbury",1199,1330,-0.006,0.0429,0.0486,8121
2020-01-31,"Jackson County","OK","Altus",1200,785,0.0024,-0.063,-0.0213,9320
2020-01-31,"Monroe County","GA","Macon-Bibb County",1201,1099,-0.0082,-0.0052,0.0311,9159
2020-01-31,"Uvalde County","TX","Uvalde",1202,1217,0.0146,-0.0123,-0.0141,7488
2020-01-31,"Boone County","IA","Boone",1203,761,-0.0093,0.0101,-0.0071,10528
2020-01-31,"Nicholas County","WV",,1204,810,-0.0103,-0.0266,-0.0254,10123
2020-01-31,"Winchester City","VA","Winchester",1205,1178,0.0029,-0.0031,0.0175,8800
2020-01-31,"Randolph County","IN",,1206,860,-0.0105,-0.0134,0.0338,10094
2020-01-31,"Dickinson County","MI","Iron Mountain",1207,931,0.0023,0.0057,0.0157,10083
2020-01-31,"Cheboygan County","MI",,1208,932,-0.0183,0.0147,-0.0449,1872
2020-01-31,"Coahoma County","MS","Clarksdale",1209,813,-0.0197,0.0029,-0.056,6234
2020-01-31,"Mille Lacs County","MN","Minneapolis-St. Paul-Bloomington",1210,1243,-0.0141,-0.0145,0.0041,8848
2020-01-31,"Benton County","IA","Cedar Rapids",1211,868,0,0.0223,-0.0027,10210
2020-01-31,"McNairy County","TN",,1212,967,0.012,0.0389,0.0673,9705
2020-01-31,"Hardin County","TN",,1213,982,0.0198,0.0334,0.0421,13618
2020-01-31,"Chattooga County","GA","Summerville",1214,1022,0.0044,-0.009,0.0844,8287
2020-01-31,"Texas County","MO",,1215,852,0.007,0.0502,0.0679,9431
2020-01-31,"Franklin County","KS","Ottawa",1216,892,-0.0044,-0.0223,-0.0356,10023
2020-01-31,"Cherokee County","AL",,1217,892,0.0142,0.0227,0.0336,7831
2020-01-31,"Cleburne County","AR",,1218,908,-0.0095,-0.0163,-0.017,14430
2020-01-31,"Posey County","IN","Evansville",1219,954,-0.0028,-0.0165,0.018,9662
2020-01-31,"Brown County","MN","New Ulm",1220,1227,-0.0048,-0.0045,0.0027,9707
2020-01-31,"Iosco County","MI",,1221,866,-0.0191,-0.0239,-0.0378,1971
2020-01-31,"Clarke County","AL",,1222,920,-0.0046,0.0031,0.0312,8035
2020-01-31,"Grayson County","KY",,1223,807,0.0068,-0.0055,-0.0052,1173
2020-01-31,"Decatur County","IN","Greensburg",1224,961,-0.0041,-0.0629,-0.0266,9896
2020-01-31,"Gladwin County","MI",,1225,861,0.0035,0.0086,0.0041,2398
2020-01-31,"Fluvanna County","VA","Charlottesville",1226,1443,0.0161,0.0093,0.045,11342
2020-01-31,"Adair County","MO","Kirksville",1227,728,0.0027,-0.0045,-0.0991,9441
2020-01-31,"Audrain County","MO","Mexico",1228,837,0.0282,0.0109,-0.0003,9758
2020-01-31,"Tattnall County","GA",,1229,996,-0.0005,-0.0146,0.0302,5817
2020-01-31,"Seminole County","OK",,1230,833,0.0161,0.0386,0.06,7895
2020-01-31,"Shelby County","TX",,1231,1183,-0.0033,-0.0032,0.01,6169
2020-01-31,"Meade County","SD","Rapid City",1232,1007,-0.0059,0.0109,-0.064,6820
2020-01-31,"Abbeville County","SC","Greenwood",1233,1035,0.0106,0.0066,0.0583,7556
2020-01-31,"Randolph County","MO","Moberly",1234,864,-0.0061,-0.0064,0.0213,8821
2020-01-31,"Yates County","NY","Rochester",1235,1375,-0.0279,-0.0574,-0.0163,9854
2020-01-31,"Tillamook County","OR",,1236,1587,0.0054,0.0186,0.0428,17807
2020-01-31,"Cass County","NE","Omaha-Council Bluffs",1237,1110,0.008,-0.004,-0.0073,10583
2020-01-31,"Hart County","GA",,1238,1235,0.0076,0.025,0.0419,10820
2020-01-31,"Wasco County","OR","The Dalles",1239,1405,-0.0115,0.0637,0.0079,9271
2020-01-31,"Washington County","MO",,1240,759,-0.0006,0.0129,-0.0041,5943
2020-01-31,"Luna County","NM","Deming",1241,830,-0.0062,-0.0028,-0.0339,1484
2020-01-31,"Grady County","GA",,1242,1091,0.0126,0.0185,0.0159,7030
2020-01-31,"Plymouth County","IA","Sioux City",1243,947,0.0088,-0.0329,-0.0496,9427
2020-01-31,"Todd County","MN",,1244,1134,0.0257,0.0349,0.0804,4608
2020-01-31,"Churchill County","NV","Fallon",1245,1425,-0.0039,0.0017,0.0275,6573
2020-01-31,"Gillespie County","TX","Fredericksburg",1246,1381,-0.0032,-0.08,-0.0769,9257
2020-01-31,"Salem City","VA","Roanoke",1247,968,-0.0025,0.0153,-0.0244,8967
2020-01-31,"Milam County","TX",,1248,1212,-0.0002,0.0028,-0.0182,4325
2020-01-31,"Miller County","MO",,1249,848,-0.0022,-0.0102,-0.0032,10772
2020-01-31,"Lincoln County","KY","Danville",1250,881,-0.0065,0.0148,0.0235,3207
2020-01-31,"Grant County","KY","Cincinnati",1251,1009,0.0229,0.0845,0.1117,6535
2020-01-31,"White County","IN",,1252,945,0.0092,-0.0092,0.0423,12831
2020-01-31,"Juniata County","PA",,1253,997,0.0052,0.0131,-0.0022,6377
2020-01-31,"Boone County","WV","Charleston",1254,755,-0.003,-0.0054,-0.0392,6754
2020-01-31,"Columbia County","AR","Magnolia",1255,866,0.0215,0.0891,-0.0042,6145
2020-01-31,"Taylor County","KY","Campbellsville",1256,907,0.0168,0.014,0.0094,4538
2020-01-31,"Martin County","NC",,1257,929,-0.0175,0.0123,0.0266,8904
2020-01-31,"Winston County","AL",,1258,920,0.0065,0.0004,-0.0048,7647
2020-01-31,"Dawson County","NE","Lexington",1259,933,0.0046,-0.0003,-0.0833,7808
2020-01-31,"Fredericksburg City","VA","Washington-Arlington-Alexandria",1260,1295,0.0011,0.0124,0.0592,8302
2020-01-31,"Fayette County","IN","Connersville",1261,797,0.0003,-0.0045,0.0322,9224
2020-01-31,"Bremer County","IA","Waterloo-Cedar Falls",1262,889,-0.0089,-0.0181,-0.0274,9721
2020-01-31,"Upshur County","WV",,1263,865,-0.0145,-0.0124,-0.0108,9661
2020-01-31,"Sabine Parish","LA",,1264,888,-0.0203,-0.0309,-0.0512,6001
2020-01-31,"Scott County","IN","Louisville/Jefferson County",1265,903,0.0079,-0.0081,0.0151,8008
2020-01-31,"Sumner County","KS","Wichita",1266,782,-0.0018,0.0112,0.0172,10174
2020-01-31,"Lawrence County","SD","Spearfish",1267,953,-0.0004,-0.0027,-0.0208,12798
2020-01-31,"Page County","VA",,1268,1290,-0.0197,-0.0398,0.0303,9866
2020-01-31,"Hampshire County","WV","Winchester",1269,973,0.016,0.0208,-0.0095,12182
2020-01-31,"Fairfield County","SC","Columbia",1270,1102,0.0273,0.0007,-0.0114,1367
2020-01-31,"Ohio County","KY",,1271,823,0.0086,0.0076,0.0238,2066
2020-01-31,"Panola County","TX",,1272,1308,0.0118,0.0157,0.0145,7308
2020-01-31,"Wyoming County","WV",,1273,722,0.0136,0.0091,-0.0403,6586
2020-01-31,"Meigs County","OH",,1274,928,0.0223,-0.0061,0.0293,5042
2020-01-31,"Staunton City","VA","Staunton-Waynesboro",1275,1188,0.0094,0.0558,0.0749,7503
2020-01-31,"Houston County","TX",,1276,1223,0.0009,0.0021,-0.0069,6886
2020-01-31,"Caswell County","NC",,1277,995,0.0109,0.002,-0.0015,7733
2020-01-31,"Fannin County","GA",,1278,1336,-0.0053,-0.0055,0.0505,22545
2020-01-31,"Butts County","GA","Atlanta-Sandy Springs-Roswell",1279,1028,0.0058,-0.0113,-0.0252,7571
2020-01-31,"King George County","VA",,1280,1451,-0.005,0.0235,0.0244,9000
2020-01-31,"Currituck County","NC","Virginia Beach-Norfolk-Newport News",1281,1344,-0.0282,-0.0125,0.013,19194
2020-01-31,"Wasatch County","UT","Heber",1282,2245,-0.0019,0.0076,0.0524,16715
2020-01-31,"Osceola County","MI",,1283,875,-0.0104,0.0245,-0.0075,1859
2020-01-31,"Mitchell County","GA",,1284,985,0.0047,-0.0277,0.0261,6086
2020-01-31,"Ray County","MO","Kansas City",1285,857,0.0038,0.0108,0.0039,10631
2020-01-31,"Crisp County","GA","Cordele",1286,960,-0.013,-0.0223,-0.0016,6787
2020-01-31,"Limestone County","TX",,1287,1140,-0.0124,-0.0133,-0.0117,6527
2020-01-31,"Saline County","MO","Marshall",1288,861,0.0129,0.0207,0.0121,1566
2020-01-31,"Nodaway County","MO","Maryville",1289,894,0.0271,0.0676,0.1194,8269
2020-01-31,"Prince Edward County","VA",,1290,1206,-0.0154,-0.0177,-0.0252,1237
2020-01-31,"Starke County","IN",,1291,962,-0.0011,-0.0396,0.0046,10005
2020-01-31,"Johnson County","KY",,1292,823,0.0106,0.0074,-0.0267,5328
2020-01-31,"Teller County","CO","Colorado Springs",1293,1591,-0.0045,0.0128,0.0827,13394
2020-01-31,"Rowan County","KY",,1294,867,0.0157,-0.0077,0.0155,4030
2020-01-31,"Meeker County","MN",,1295,1177,0.0277,0.0818,0.0512,4068
2020-01-31,"Aransas County","TX","Corpus Christi",1296,1538,0.0033,0.0674,0.0769,10174
2020-01-31,"Elbert County","CO","Denver-Aurora-Lakewood",1297,2052,-0.0268,-0.0122,0.0228,9508
2020-01-31,"Monroe County","AL",,1298,901,-0.0017,-0.0027,-0.0333,6561
2020-01-31,"Plaquemines Parish","LA","New Orleans-Metairie",1299,1206,-0.01,0.0028,-0.0953,3018
2020-01-31,"Clark County","AR","Arkadelphia",1300,846,-0.0026,-0.0129,0.0156,1764
2020-01-31,"Jersey County","IL","St. Louis",1301,988,0.0084,0.0074,0.0747,8157
2020-01-31,"Seward County","KS","Liberal",1302,778,-0.002,-0.0059,-0.0156,5568
2020-01-31,"Bibb County","AL","Birmingham-Hoover",1303,905,0.0013,-0.0161,-0.0829,3813
2020-01-31,"Randolph County","AL",,1304,882,-0.0033,0.0195,0.0133,8536
2020-01-31,"Union Parish","LA","Monroe",1305,994,-0.0247,-0.0299,-0.0775,7072
2020-01-31,"Adair County","OK",,1306,817,0.0079,0.0072,0.0201,4569
2020-01-31,"Grainger County","TN","Knoxville",1307,932,-0.0197,-0.0317,0.0295,7929
2020-01-31,"Payette County","ID","Ontario",1308,1149,0.0099,0.005,0.1121,8145
2020-01-31,"Wyandot County","OH",,1309,929,-0.0076,0.0002,0.011,5968
2020-01-31,"Hempstead County","AR","Hope",1310,834,0.0176,0.0218,0.0569,7055
2020-01-31,"Emanuel County","GA",,1311,986,0.0143,0.0088,0.0291,6878
2020-01-31,"Hopewell City","VA","Richmond",1312,892,-0.0181,-0.0271,0.0328,8413
2020-01-31,"Taylor County","FL",,1313,1253,-0.0193,-0.0041,0.08,5758
2020-01-31,"Fairfax City","VA","Washington-Arlington-Alexandria",1314,2061,-0.0004,-0.0302,0.0027,8632
2020-01-31,"Williams County","ND","Williston",1315,1294,-0.011,-0.0149,-0.0049,3054
2020-01-31,"Mahaska County","IA","Oskaloosa",1316,881,0.0064,0.0239,-0.0202,8515
2020-01-31,"Jerome County","ID","Twin Falls",1317,1087,0.006,0.0174,0.0481,6301
2020-01-31,"Curry County","OR","Brookings",1318,1481,-0.0013,0.0224,0.0271,7875
2020-01-31,"Shelby County","IL",,1319,1054,0.0149,0.0052,-0.0145,7570
2020-01-31,"Logan County","AR",,1320,758,0.0004,0.0092,0.007,3614
2020-01-31,"Hood River County","OR","Hood River",1321,1689,-0.0023,-0.0029,0.0001,5924
2020-01-31,"Gage County","NE","Beatrice",1322,914,-0.0027,-0.0021,-0.0286,8208
2020-01-31,"Rockbridge County","VA",,1323,1284,-0.0014,0.0067,0.0553,10271
2020-01-31,"Macon County","TN","Nashville-Davidson--Murfreesboro--Franklin",1324,953,-0.0235,-0.0286,0.0098,7905
2020-01-31,"Yell County","AR","Russellville",1325,802,0.0017,0.0269,0.0112,2836
2020-01-31,"Hutchinson County","TX","Borger",1326,967,-0.0038,-0.0459,-0.0829,2922
2020-01-31,"Fayette County","IL",,1327,917,-0.0012,-0.0023,0.0116,1050
2020-01-31,"McDowell County","WV",,1328,695,0.016,0.0234,-0.0182,6838
2020-01-31,"Saint James Parish","LA","New Orleans-Metairie",1329,1155,0.0017,-0.0212,-0.0676,6402
2020-01-31,"Northampton County","NC","Roanoke Rapids",1330,1004,0.007,0.0192,0.0275,7387
2020-01-31,"Franklin County","GA",,1331,1219,0.0272,0.0496,0.0542,8223
2020-01-31,"Meriwether County","GA","Atlanta-Sandy Springs-Roswell",1332,1056,-0.0013,-0.0216,0.0251,8158
2020-01-31,"Grenada County","MS","Grenada",1333,913,-0.0108,-0.0639,-0.054,7806
2020-01-31,"McDuffie County","GA","Augusta-Richmond County",1334,1115,-0.0013,-0.014,0.0316,5839
2020-01-31,"Ashley County","AR",,1335,809,0.0215,-0.0012,0.0326,7162
2020-01-31,"Dodge County","GA",,1336,983,0.0213,0.0207,0.0775,5476
2020-01-31,"Tyler County","TX",,1337,1210,-0.012,-0.0131,-0.0024,4417
2020-01-31,"Newton County","MS",,1338,925,0.0251,0.0334,-0.0184,4781
2020-01-31,"Lincoln County","WV","Huntington-Ashland",1339,804,0.0041,0.0151,0.0108,5482
2020-01-31,"Leelanau County","MI","Traverse City",1340,1113,-0.0013,0.0056,-0.0342,2616
2020-01-31,"Washington County","IA","Iowa City",1341,928,0.0121,0.0133,-0.0048,9044
2020-01-31,"Ogemaw County","MI",,1342,860,-0.0044,-0.0096,-0.0101,1731
2020-01-31,"Labette County","KS","Parsons",1343,760,0.0027,0.0126,0.0575,9493
2020-01-31,"Cherokee County","KS",,1344,830,0.0255,-0.0082,0.039,7752
